Date;rateRatio
2017. december 19.;1.0016238543856777
2017. december 5.;0.9934770881416083
2017. november 21.;1.0049485323771274
2017. november 7.;0.9923529187391017
2017. október 24.;1.0071230933290574
2017. október 3.;1.004151488030704
2017. szeptember 19.;0.9944999051006466
2017. szeptember 5.;1.0072292449115798
2017. augusztus 22.;1.0141414253082246
2017. augusztus 1.;1.0004655024016755
2017. július 18.;0.9934579417224952
2017. július 4.;1.0031248312162628
2017. június 20.;1.0011482196036299
2017. június 6.;0.993643183390013
2017. május 23.;0.9958478405067198
2017. május 9.;1.0202563916336411
2017. április 25.;1.0088065454859136
2017. április 11.;0.9917105556085511
2017. március 28.;1.0131072808424946
2017. március 14.;0.9984665545108757
2017. február 28.;0.9753351525966389
2017. február 7.;1.0046504340779072
2017. január 24.;0.9934285822834035
2017. január 10.;1.005395806350588
2018. december 18.;0.9949553017414752
2018. december 4.;1.009010687111478
2018. november 20.;0.9932683733901075
2018. november 6.;0.9965903055090197
2018. október 16.;1.02410896807045
2018. október 2.;0.9998171679611509
2018. szeptember 18.;1.0081235560076922
2018. szeptember 4.;0.999898588619459
2018. augusztus 21.;1.0156627554039168
2018. augusztus 7.;0.995382463932285
2018. július 24.;0.9974014060748597
2018. július 3.;1.0093831666561275
2018. június 19.;0.9849849477204086
2018. június 5.;0.9861051142170709
2018. május 22.;0.989933470057348
2018. május 8.;0.9899635537420213
2018. április 24.;0.9939525730779324
2018. április 10.;0.988933485667852
2018. március 27.;1.0057679629963647
2018. március 13.;0.9959049054864962
2018. február 27.;0.9959033759082492
2018. február 13.;1.00261383726601
2018. január 30.;0.9858345221670265
2018. január 9.;0.9941535540803982
2019. december 17.;0.9875324651875563
2019. december 3.;0.9925743137063819
2019. november 19.;0.994324915182485
2019. november 5.;1.009791545660457
2019. október 22.;1.0148266841344844
2019. október 8.;0.9921506967595984
2019. szeptember 24.;1.0011723071603018
2019. szeptember 10.;0.9869631761451169
2019. augusztus 27.;0.9860437652082229
2019. augusztus 6.;1.0035360996339087
2019. július 23.;1.0007064667021381
2019. július 9.;0.9889733419119655
2019. június 25.;0.9897926862872003
2019. június 11.;1.0018242659761238
2019. május 28.;1.0064401011179291
2019. május 14.;0.9888200605357118
2019. április 30.;1.001183691697662
2019. április 9.;1.0056670725537074
2019. március 26.;1.0032638757690924
2019. március 12.;0.9949277055225808
2019. február 26.;0.9958801304403266
2019. február 12.;1.0180694027026778
2019. január 29.;0.9954922714355547
2019. január 15.;0.9983428240110078
2020. december 15.;0.9982414239587236
2020. december 1.;0.999221995681585
2020. november 17.;1.0014942248050138
2020. november 3.;1.0228820445147142
2020. október 20.;1.0030951737658345
2020. október 6.;1.0054812126711985
2020. szeptember 22.;1.0022822048831967
2020. szeptember 8.;0.9997070337718572
2020. augusztus 25.;0.9888548640410444
2020. augusztus 4.;0.9938461593635117
2020. július 21.;1.0087107586851731
2020. július 7.;0.9796732145315002
2020. június 23.;1.0108275725794094
2020. június 9.;0.9938247657197175
2020. május 26.;1.0248555228917233
2020. május 12.;1.0067322215169994
2020. április 28.;1.0184166473074878
2020. április 7.;0.9956467048846345
2020. március 24.;1.0572472444480399
2020. március 10.;1.0080042472616282
2020. február 25.;0.9705677630807391
2020. február 11.;1.0004796630343844
2020. január 28.;0.9942254819307893
2020. január 14.;0.9892798690057205
2021. december 14.;0.991532455414961
2021. november 30.;0.9977692206673953
2021. november 16.;1.0005524430791604
2021. november 2.;1.0064796701497314
2021. október 19.;0.9948564825972459
2021. október 5.;1.00253288147758
2021. szeptember 21.;0.9967323657538313
2021. szeptember 7.;0.9977414447970054
2021. augusztus 24.;0.9925159945746485
2021. augusztus 10.;1.0025717352464036
2021. július 27.;1.0010650652534756
2021. július 6.;1.0035606627086135
2021. június 22.;0.9961459854863102
2021. június 8.;1.0060210128925524
2021. május 25.;0.9863845191364563
2021. május 11.;0.9946862672628249
2021. április 27.;1.001746203122964
2021. április 6.;1.0025978327379932
2021. március 23.;0.9943231352418654
2021. március 9.;0.9947702402357586
2021. február 23.;0.988217401771189
2021. február 9.;1.0066760543048254
2021. január 26.;1.0073674505108614
2021. január 12.;0.9895063501108751
2022. december 20.;1.0046616671152748
2022. december 6.;1.014947046978623
2022. november 22.;1.016644277881275
2022. november 8.;1.0006454210220417
2022. október 25.;1.01240664907471
2022. október 14.;1.0210222875637358
2022. szeptember 27.;1.0005234618600485
2022. szeptember 13.;0.9988144156871529
2022. augusztus 30.;0.9936751220592495
2022. augusztus 9.;0.9704451541521265
2022. július 26.;0.9868122295101003
2022. július 12.;0.9838663196473306
2022. június 28.;1.0247999998265511
2022. június 14.;1.0201412829553511
2022. május 31.;1.016676387539318
2022. május 10.;0.9783789380944774
2022. április 26.;0.9897892105866052
2022. április 5.;0.9645239654257542
2022. március 22.;1.0018473389419162
2022. március 8.;1.0409246592665535
2022. február 22.;0.9939497894332556
2022. február 8.;1.0154993571598918
2022. január 25.;0.9962842761827582
2022. január 11.;1.0225761150126955
2023. július 25.;1.003891850921851
2023. június 20.;1.0048892755590129
2023. május 23.;0.9984539407145508
2023. április 25.;0.9956489170530624
2023. március 28.;1.0005494925382867
2023. február 28.;0.9964405281301911
2023. január 24.;1.0026606191029557
